timestamp,price,volume

1623273247,36552.455886,52788095825.827133

1623273308,36560.301601,52788095825.827133

1623273369,36582.176308,52788095825.827133

1623273430,36566.071614,52788095825.827133

1623273491,36475.417795,52788095825.827133

1623273552,36341.389633,52788095825.827133

1623273613,36350.191355,52788095825.827133

1623273675,36340.773081,52305870870.144821

1623273736,36256.269112,52305870870.144821

1623273797,36256.238316,52305870870.144821

1623273858,36273.208454,52305870870.144821

1623273919,36284.724169,52305870870.144821

1623273980,36300.434466,52305870870.144821

1623274041,36316.617589,52305870870.144821

1623274102,36315.956224,52305870870.144821

1623274163,36293.636967,52305870870.144821

1623274224,36291.948264,52305870870.144821

1623274285,36357.292656,52145182733.211678

1623274346,36373.443848,52145182733.211678

1623274407,36395.106877,52145182733.211678

1623274468,36413.169029,52145182733.211678

1623274529,36412.860918,52145182733.211678

1623274590,36417.420552,52145182733.211678

1623274651,36396.599928,52145182733.211678

1623274712,36458.554477,52145182733.211678

1623274773,36453.076288,52145182733.211678

1623274834,36456.664913,52145182733.211678

1623274895,36495.918201,52145182733.211678

1623274956,36518.945323,52145182733.211678

1623275017,36565.037792,52145182733.211678

1623275078,36566.477278,52145182733.211678

1623275139,36705.901405,52145182733.211678

1623275200,36705.744507,52145182733.211678

1623275261,36759.408960,52145182733.211678

1623275322,36718.364173,52145182733.211678

1623275383,36725.404882,52145182733.211678

1623275444,36725.869935,52145182733.211678

1623275505,36716.543277,52145182733.211678

1623275566,36624.239100,52145182733.211678

1623275627,36730.957061,52145182733.211678

1623275688,36719.993080,52145182733.211678

1623275749,36712.724593,52145182733.211678

1623275810,36696.686061,52145182733.211678

1623275871,36701.411891,52145182733.211678

1623275932,36685.164843,52145182733.211678

1623275993,36677.074826,52549451083.098175

1623276054,36622.473879,52549451083.098175

1623276115,36661.186821,52549451083.098175

1623276176,36658.314257,52549451083.098175

1623276237,36660.336030,52549451083.098175

1623276298,36661.215762,52549451083.098175

1623276359,36670.506265,52549451083.098175

1623276420,36680.612811,52549451083.098175

1623276481,36660.408288,52549451083.098175

1623276542,36705.619132,52549451083.098175

1623276603,36566.655237,52549451083.098175

1623276664,36602.409260,52549451083.098175

1623276725,36623.398899,52549451083.098175

1623276786,36629.990579,52549451083.098175

1623276847,36666.404249,52549451083.098175

1623276908,36690.561375,52549451083.098175

1623276969,36785.350822,52549451083.098175

1623277030,36753.169800,52549451083.098175

1623277091,36858.225304,52549451083.098175

1623277153,36899.421147,52549451083.098175

1623277213,36915.599721,52549451083.098175

1623277274,36883.525933,52549451083.098175

1623277336,36847.421331,52549451083.098175

1623277397,36857.112898,52549451083.098175

1623277457,36904.425036,52549451083.098175

1623277518,36940.365623,52549451083.098175

1623277580,37288.483583,52549451083.098175

1623277641,37216.827927,52549451083.098175

1623277702,37239.189041,52549451083.098175

1623277762,37139.706760,52549451083.098175

1623277823,37213.798726,52549451083.098175

1623277884,37101.959736,52549451083.098175

1623277946,37064.866907,52549451083.098175

1623278006,37044.851253,52549451083.098175

1623278067,36963.733868,52549451083.098175

1623278128,37019.126151,52549451083.098175

1623278189,37108.672759,52549451083.098175

1623278250,37124.693149,52549451083.098175

1623278311,37141.740423,52549451083.098175

1623278372,37141.022093,52549451083.098175

1623278433,37134.523395,52549451083.098175

1623278494,37139.860060,52549451083.098175

1623278556,37102.457452,52549451083.098175

1623278617,37127.363458,52549451083.098175

1623278678,37136.557650,52549451083.098175

1623278739,37134.809032,52549451083.098175

1623278800,37172.337530,52549451083.098175

1623278861,37186.812593,52549451083.098175

1623278922,37144.101831,52549451083.098175

1623278983,37121.115445,52549451083.098175

1623279044,37114.252175,52549451083.098175

1623279105,37079.068729,52549451083.098175

1623279166,37119.940722,52549451083.098175

1623279227,37191.729056,52549451083.098175

1623279287,37155.314228,52549451083.098175

1623279348,37105.381175,52549451083.098175

1623279409,37110.037279,52549451083.098175

1623279471,37146.604155,52549451083.098175

1623279532,37155.640172,52549451083.098175

1623279593,37116.092256,53751789431.005714

1623279654,37039.136005,53751789431.005714

1623279715,37031.225128,53751789431.005714

1623279776,37006.959276,53751789431.005714

1623279837,37013.109308,53751789431.005714

1623279898,37030.504673,53751789431.005714

1623279959,37097.634466,53751789431.005714

1623280020,37086.604889,53751789431.005714

1623280081,37136.945333,53751789431.005714

1623280142,37148.777006,53751789431.005714

1623280203,37184.318432,53751789431.005714

1623280264,37176.213159,53751789431.005714

1623280325,37174.324958,53751789431.005714

1623280386,37233.210493,53751789431.005714

1623280447,37324.867393,53751789431.005714

1623280508,37265.705919,53751789431.005714

1623280569,37249.423071,53751789431.005714

1623280630,37178.430869,53751789431.005714

1623280691,37239.798549,53751789431.005714

1623280752,37250.966131,53751789431.005714

1623280813,37242.116993,53751789431.005714

1623280874,37235.240274,53751789431.005714

1623280935,37222.072050,53751789431.005714

1623280996,37242.477227,53751789431.005714

1623281057,37241.343683,53751789431.005714

1623281118,37273.706924,53751789431.005714

1623281179,37240.462036,53751789431.005714

1623281240,37344.544070,53751789431.005714

1623281301,37367.372098,53751789431.005714

1623281362,37355.897673,53751789431.005714

1623281423,37396.600798,53751789431.005714

1623281484,37391.172935,53751789431.005714

1623281545,37446.914568,53751789431.005714

1623281606,37430.543178,53751789431.005714

1623281667,37403.047332,53751789431.005714

1623281728,37478.136036,53751789431.005714

1623281789,37497.303313,53751789431.005714

1623281850,37471.335172,53751789431.005714

1623281911,37510.442684,53751789431.005714

1623281972,37517.354577,53751789431.005714

1623282033,37532.382201,53751789431.005714

1623282094,37534.509203,53751789431.005714

1623282155,37433.630144,53751789431.005714

1623282216,37424.207728,53751789431.005714

1623282277,37419.591323,53751789431.005714

1623282338,37375.294817,53751789431.005714

1623282399,37380.853304,53751789431.005714

1623282460,37429.131522,53751789431.005714

1623282521,37422.464483,53751789431.005714

1623282582,37449.075538,53751789431.005714

1623282643,37397.196344,53751789431.005714

1623282704,37349.697269,53751789431.005714

1623282766,37382.222468,53751789431.005714

1623282826,37346.377633,53751789431.005714

1623282888,37366.388100,53751789431.005714

1623282948,37347.346297,53751789431.005714

1623283009,37284.970272,53751789431.005714

1623283070,37294.617597,53751789431.005714

1623283131,37347.799989,53751789431.005714

1623283192,37385.154682,53972919007.616989

1623283253,37437.710465,53972919007.616989

1623283314,37348.753033,53972919007.616989

1623283376,37599.629071,53972919007.616989

1623283437,37529.479835,53972919007.616989

1623283498,37418.011660,53972919007.616989

1623283558,37377.777224,53972919007.616989

1623283619,37325.465756,53972919007.616989

1623283680,37278.481415,53972919007.616989

1623283741,37277.701046,53972919007.616989

1623283802,37307.953468,53972919007.616989

1623283863,37207.874008,53972919007.616989

1623283924,37161.432817,53972919007.616989

1623283985,37117.867145,53972919007.616989

1623284046,37123.103519,53972919007.616989

1623284107,37117.016090,53972919007.616989

1623284168,37074.045603,53972919007.616989

1623284229,37104.978274,53972919007.616989

1623284290,37146.410627,53972919007.616989

1623284351,37079.901790,53972919007.616989

1623284412,37024.729129,53972919007.616989

1623284473,36983.747329,53972919007.616989

1623284534,36959.672435,53972919007.616989

1623284595,36986.615128,53972919007.616989

1623284656,37029.231407,53972919007.616989

1623284717,37053.399609,53972919007.616989

1623284778,37096.046871,53972919007.616989

1623284839,37147.652877,53972919007.616989

1623284900,37158.238692,53972919007.616989

1623284961,37178.811448,53972919007.616989

1623285022,37242.200644,53972919007.616989

1623285083,37125.776950,53972919007.616989

1623285144,37157.975461,53972919007.616989

1623285205,37133.336017,53972919007.616989

1623285266,37147.270846,53972919007.616989

1623285327,37127.258654,53972919007.616989

1623285388,37127.992290,53972919007.616989

1623285449,37143.454459,53972919007.616989

1623285510,37180.423789,53972919007.616989

1623285571,37103.021025,53972919007.616989

1623285632,37063.794036,53972919007.616989

1623285693,37110.933261,53972919007.616989

1623285754,37093.333679,53972919007.616989

1623285815,37078.999355,53972919007.616989

1623285876,37039.309178,53972919007.616989

1623285937,37019.174568,53972919007.616989

1623285998,37050.072543,53972919007.616989

1623286059,37062.962996,53972919007.616989

1623286120,37118.934620,53972919007.616989

1623286181,37101.143991,53972919007.616989

1623286242,37098.074866,53972919007.616989

1623286303,37162.004599,53972919007.616989

1623286364,37127.829876,53972919007.616989

1623286425,37146.358680,53972919007.616989

1623286486,37127.192366,53972919007.616989

1623286547,37138.192864,53972919007.616989

1623286608,37115.828298,53972919007.616989

1623286669,37099.795490,53972919007.616989

1623286730,37042.289485,53972919007.616989

1623286791,36978.741610,54246643913.773254

1623286852,37052.065049,54246643913.773254

1623286913,37073.909052,54246643913.773254

1623286974,37077.270828,54246643913.773254

1623287035,37108.285255,54246643913.773254

1623287096,37084.214319,54246643913.773254

1623287157,37141.192880,54246643913.773254

1623287218,37168.092306,54246643913.773254

1623287279,37216.894858,54246643913.773254

1623287340,37229.476285,54246643913.773254

1623287401,37242.173250,54246643913.773254

1623287462,37253.067535,54246643913.773254

1623287523,37247.332328,54246643913.773254

1623287584,37245.087032,54246643913.773254

1623287645,37325.426118,54246643913.773254

1623287706,37256.981770,54246643913.773254

1623287767,37248.326164,54246643913.773254

1623287828,37263.842573,54246643913.773254

1623361154,36700.083789,44575773753.287018

1623361215,36729.758700,44575773753.287018

1623361276,36708.258572,44575773753.287018

1623361337,36656.136344,44575773753.287018

1623361398,36660.218775,44575773753.287018

1623361459,36694.372552,44575773753.287018

1623361520,36663.412239,44575773753.287018

1623361581,36618.242393,44575773753.287018

1623361642,36628.922658,44575773753.287018

1623361703,36592.582896,44575773753.287018

1623361764,36613.764608,44575773753.287018

1623361825,36627.611046,44575773753.287018

1623361886,36617.689321,44575773753.287018

1623361947,36635.612886,44575773753.287018

1623362008,36678.275846,44575773753.287018

1623362069,36677.861958,44575773753.287018

1623362130,36655.501050,44575773753.287018

1623362191,36607.961196,44575773753.287018

1623362252,36626.840468,44575773753.287018

1623362313,36628.298555,44575773753.287018

1623362374,36656.977323,44575773753.287018

1623362435,36691.539934,44985717091.328346

1623362496,36633.231387,44985717091.328346

1623362557,36662.752507,44985717091.328346

1623362618,36669.610582,44985717091.328346

1623362679,36661.403897,44985717091.328346

1623362740,36673.520962,44985717091.328346

1623362801,36646.061310,44985717091.328346

1623362862,36646.855715,44985717091.328346

1623362923,36652.129114,44985717091.328346

1623362984,36710.855764,44985717091.328346

1623363045,36673.922265,44985717091.328346

1623363106,36697.676009,44985717091.328346

1623363167,36722.413891,44985717091.328346

1623363228,36868.583541,44985717091.328346

1623363289,36860.224264,44985717091.328346

1623363350,36982.645599,44985717091.328346

1623363411,37039.184676,44985717091.328346

1623363472,37010.897268,44985717091.328346

1623363533,36963.516672,44985717091.328346

1623363594,36968.758940,44985717091.328346

1623363654,36881.928495,44985717091.328346

1623363715,36832.355765,44985717091.328346

1623363776,36827.698566,44985717091.328346

1623363837,36854.684220,44985717091.328346

1623363898,36881.126314,44985717091.328346

1623363959,36841.813411,44985717091.328346

1623364020,36811.820742,44985717091.328346

1623364081,36759.646855,44985717091.328346

1623364142,36785.323252,44985717091.328346

1623364203,36798.649484,44985717091.328346

1623364264,36755.416743,44985717091.328346

1623364325,36752.665193,44985717091.328346

1623364386,36748.954494,44985717091.328346

1623364447,36743.959413,44985717091.328346

1623364508,36736.949649,44985717091.328346

1623364569,36727.922724,44985717091.328346

1623364630,36691.508088,44985717091.328346

1623364691,36659.420944,44985717091.328346

1623364751,36639.774777,44985717091.328346

1623364812,36629.985858,44985717091.328346

1623364873,36663.829001,44985717091.328346

1623364934,36673.025668,44985717091.328346

1623364995,36692.757892,44985717091.328346

1623365056,36712.486013,44985717091.328346

1623365117,36704.142481,44985717091.328346

1623365178,36729.703091,44985717091.328346

1623365239,36771.237808,44985717091.328346

1623365300,36768.856398,44985717091.328346

1623365361,36744.158589,44985717091.328346

1623365422,36752.397375,44985717091.328346

1623365483,36784.595130,44985717091.328346

1623365544,36811.973038,44985717091.328346

1623365605,36833.544821,44985717091.328346

1623365667,36843.066802,44985717091.328346

1623365728,36858.972354,44985717091.328346

1623365789,36831.205545,44985717091.328346

1623365850,36839.670751,44985717091.328346

1623365911,36853.219481,44985717091.328346

1623365972,36880.747234,44501407330.994041

1623366033,36892.170387,44501407330.994041

1623366094,36927.462817,44501407330.994041

1623366155,36876.046505,44501407330.994041

1623366216,36786.862089,44501407330.994041

1623366277,36787.767999,44501407330.994041

1623366338,36843.987253,44501407330.994041

1623366399,36917.352121,44501407330.994041

1623366460,36900.022420,44501407330.994041

1623366523,36878.699527,44501407330.994041

1623366584,36875.690905,44501407330.994041

1623366645,36817.803970,44501407330.994041

1623366706,36821.181250,44501407330.994041

1623366767,36880.264088,44501407330.994041

1623366829,36872.046826,44501407330.994041

1623366890,36867.875887,44501407330.994041

1623366951,36830.968726,44501407330.994041

1623367012,36768.903813,44501407330.994041

1623367072,36790.838634,44501407330.994041

1623367133,36803.612907,44501407330.994041

1623367194,36815.397050,44501407330.994041

1623367255,36818.196378,44501407330.994041

1623367316,36780.341852,44501407330.994041

1623367377,36754.928333,44501407330.994041

1623367438,36763.669916,44501407330.994041

1623367499,36787.602348,44501407330.994041

1623367560,36834.367799,44501407330.994041

1623367621,36861.145783,44501407330.994041

1623367682,36849.145765,44501407330.994041

1623367743,36829.654382,44501407330.994041

1623367804,36808.375000,44501407330.994041

1623367865,36820.458310,44501407330.994041

1623367926,36856.210755,44501407330.994041

1623367987,36836.252870,44501407330.994041

1623368048,36834.170084,44501407330.994041

1623368109,36823.457448,44501407330.994041

1623368169,36844.012288,44501407330.994041

1623368230,36880.586302,44501407330.994041

1623368291,36926.246895,44501407330.994041

1623368352,36940.888667,44501407330.994041

1623368413,36979.686764,44501407330.994041

1623368474,36950.702721,44501407330.994041

1623368535,36898.374808,44501407330.994041

1623368596,36914.136429,44501407330.994041

1623368657,36899.313001,44501407330.994041

1623368718,36891.259670,44501407330.994041

1623368779,36878.507274,44501407330.994041

1623368840,36911.336797,44501407330.994041

1623368901,36869.704162,44501407330.994041

1623368962,36864.303961,44501407330.994041

1623369023,36862.652083,44501407330.994041

1623369084,36847.172629,44501407330.994041

1623369145,36833.334107,44501407330.994041

1623369206,36879.131875,44501407330.994041

1623369267,36887.459881,44501407330.994041

1623369327,36835.276851,44501407330.994041

1623369388,36732.383906,44501407330.994041

1623369449,36641.749584,44501407330.994041

1623369510,36688.349498,44501407330.994041

1623369571,36659.172397,44501407330.994041

1623369632,36743.051517,43576032853.657761

1623369693,36564.547872,43576032853.657761

1623369754,36461.335235,43576032853.657761

1623369815,36497.279786,43576032853.657761

1623369876,36485.355315,43576032853.657761

1623369937,36482.266425,43576032853.657761

1623369998,36653.478882,43576032853.657761

1623370059,36688.156120,43576032853.657761

1623370120,36844.414470,43576032853.657761

1623370181,36895.222763,43576032853.657761

1623370241,37058.651482,43576032853.657761

1623370302,37157.675986,43576032853.657761

1623370363,37146.551892,43576032853.657761

1623370424,37099.223683,43576032853.657761

1623370485,37013.058138,43576032853.657761

1623370546,37122.890418,43576032853.657761

1623370607,37172.149309,43576032853.657761

1623370668,37133.873313,43576032853.657761

1623370729,37061.386035,43576032853.657761

1623370790,37020.218441,43576032853.657761

1623370851,37006.247546,43576032853.657761

1623370912,36935.658977,43576032853.657761

1623370973,36947.217477,43576032853.657761

1623371034,36947.349452,43576032853.657761

1623371095,36945.561185,43576032853.657761

1623371156,36898.284013,43576032853.657761

1623371216,36889.551177,43576032853.657761

1623371277,36841.291989,43576032853.657761

1623371338,36725.287187,43576032853.657761

1623371399,36717.182675,43576032853.657761

1623371460,36621.469016,43576032853.657761

1623371522,36567.812607,43576032853.657761

1623371583,36576.810040,43576032853.657761

1623371644,36631.137433,43576032853.657761

1623371705,36632.451199,43576032853.657761

1623371767,36532.100472,43576032853.657761

1623371828,36543.576109,43576032853.657761

1623371889,36525.313097,43576032853.657761

1623371950,36456.234945,43576032853.657761

1623372011,36534.313376,43576032853.657761

1623372072,36554.001859,43576032853.657761

1623372133,36599.181247,43576032853.657761

1623372194,36618.574726,43576032853.657761

1623372255,36561.138968,43576032853.657761

1623372316,36626.288051,43576032853.657761

1623372377,36629.044383,43576032853.657761

1623372438,36653.661297,43576032853.657761

1623372499,36663.233788,43576032853.657761

1623372560,36621.707368,43576032853.657761

1623372620,36599.764198,43576032853.657761

1623372681,36588.047580,43576032853.657761

1623372742,36609.882631,43576032853.657761

1623372803,36615.620871,43576032853.657761

1623372864,36635.537388,43576032853.657761

1623372925,36634.369910,43576032853.657761

1623372986,36655.932083,43576032853.657761

1623373047,36636.149443,43576032853.657761

1623373108,36611.585952,43576032853.657761

1623373169,36428.027977,43576032853.657761

1623373230,36418.479151,42893550020.345650

1623373291,36480.200228,42893550020.345650

1623373352,36464.814167,42893550020.345650

1623373415,36337.407770,42893550020.345650

1623373476,36321.850816,42893550020.345650

1623373537,36321.864871,42893550020.345650

1623373598,36340.486104,42893550020.345650

1623373658,36287.929543,42893550020.345650

1623373719,36234.173737,42893550020.345650

1623373780,36211.590759,42893550020.345650

1623373841,36201.955354,42893550020.345650

1623373902,36149.377198,42893550020.345650

1623373963,36182.235669,42893550020.345650

1623374024,36140.298807,42893550020.345650

1623374085,36230.206451,42893550020.345650

1623374146,36283.283356,42893550020.345650

1623374207,36290.444429,42893550020.345650

1623374268,36165.524223,42893550020.345650

1623374329,36208.325192,42893550020.345650

1623374390,36155.193787,42893550020.345650

1623374451,36223.032373,42893550020.345650

1623374512,36236.727262,42893550020.345650

1623374573,36257.973050,42893550020.345650

1623374634,36253.985983,42893550020.345650

1623374695,36248.230589,42893550020.345650

1623374756,36231.814162,42893550020.345650

1623374817,36150.937246,42893550020.345650

1623374878,36038.669056,42893550020.345650

1623374939,36084.880305,42893550020.345650

1623375000,36097.996630,42893550020.345650

1623375061,36160.872971,42893550020.345650

1623375122,36175.011058,42893550020.345650

1623375183,36219.246235,42893550020.345650

1623375244,36247.943828,42893550020.345650

1623375305,36194.012869,42893550020.345650

1623375366,36227.413717,42893550020.345650

1623375427,36194.551416,42893550020.345650

1623375488,36263.836294,42893550020.345650

1623375549,36267.591456,42893550020.345650

1623375610,36260.275512,42893550020.345650

1623375671,36258.679703,42893550020.345650

1623375732,36287.764264,42893550020.345650

1623446967,37098.351784,37581249096.992142

1623447028,37062.755622,37581249096.992142

1623447089,37033.062874,37581249096.992142

1623447150,36974.893230,37581249096.992142

1623447211,36876.388324,37581249096.992142

1623447272,36946.032471,37581249096.992142

1623447332,36938.076806,37581249096.992142

1623447393,36840.783633,37581249096.992142

1623447454,36893.233395,37581249096.992142

1623447515,36826.608007,37581249096.992142

1623447576,36839.237451,37581249096.992142

1623447637,36852.029887,37581249096.992142

1623447698,36840.949972,37581249096.992142

1623447759,36861.754056,37581249096.992142

1623447820,36841.122904,37581249096.992142

1623447881,36816.072209,37581249096.992142

1623447942,36822.394214,37581249096.992142

1623448003,36852.687108,37581249096.992142

1623448064,36893.658628,37581249096.992142

1623448125,36891.361370,37581249096.992142

1623448186,36893.456339,37581249096.992142

1623448247,36919.373768,37581249096.992142

1623448308,36948.715216,37581249096.992142

1623448369,36909.278946,37581249096.992142

1623448430,36913.400247,37581249096.992142

1623448491,36934.495123,37581249096.992142

1623448552,36924.371025,37581249096.992142

1623448613,36907.710649,37581249096.992142

1623448674,36924.720812,37581249096.992142

1623448735,36939.960356,37581249096.992142

1623448796,36935.398518,37589112375.250778

1623448857,36889.552140,37589112375.250778

1623448918,36878.710627,37589112375.250778

1623448979,36934.534405,37589112375.250778

1623449040,36919.145274,37589112375.250778

1623449101,36945.908120,37589112375.250778

1623449162,36992.367750,37589112375.250778

1623449223,37032.396737,37589112375.250778

1623449284,37043.547977,37589112375.250778

1623449344,37011.334207,37589112375.250778

1623449405,37006.583450,37589112375.250778

1623449466,37002.453781,37589112375.250778

1623449527,36980.739743,37589112375.250778

1623449588,36985.912545,37589112375.250778

1623449649,36999.753334,37589112375.250778

1623449710,37022.918444,37589112375.250778

1623449771,37010.021220,37589112375.250778

1623449832,37027.729921,37589112375.250778

1623449893,37033.675500,37589112375.250778

1623449954,37015.352704,37589112375.250778

1623450015,37098.521026,37589112375.250778

1623450076,37121.420269,37589112375.250778

1623450137,37119.131054,37589112375.250778

1623450198,37151.945404,37589112375.250778

1623450259,37210.779370,37589112375.250778

1623450320,37284.153882,37589112375.250778

1623450381,37327.356026,37589112375.250778

1623450442,37361.350155,37589112375.250778

1623450503,37407.730528,37589112375.250778

1623450563,37378.505290,38144396006.100830

1623450624,37433.148586,38144396006.100830

1623450685,37381.350823,38144396006.100830

1623450746,37473.469116,38144396006.100830

1623450807,37406.639571,38144396006.100830

1623450868,37384.977060,38144396006.100830

1623450929,37375.573514,38144396006.100830

1623450990,37371.321036,38144396006.100830

1623451051,37340.088258,38144396006.100830

1623451112,37364.959949,38144396006.100830

1623451173,37324.408741,38144396006.100830

1623451234,37327.829123,38144396006.100830

1623451295,37387.111784,38144396006.100830

1623451356,37381.686445,38144396006.100830

1623451417,37343.619966,38144396006.100830

1623451478,37361.461801,38144396006.100830

1623451539,37362.884988,38144396006.100830

1623451600,37391.502573,38144396006.100830

1623451661,37369.988763,38144396006.100830

1623451722,37462.235237,38144396006.100830

1623451783,37446.576796,38144396006.100830

1623451844,37420.306178,38144396006.100830

1623451905,37393.994306,38144396006.100830

1623451966,37383.086318,38144396006.100830

1623452027,37376.246230,38144396006.100830

1623452088,37362.718493,38144396006.100830

1623452149,37369.582406,38144396006.100830

1623452209,37385.234670,38144396006.100830

1623452270,37346.551806,38144396006.100830

1623452331,37362.757022,38144396006.100830

1623452392,37355.763201,38144396006.100830

1623452453,37343.698743,38144396006.100830

1623452514,37386.413441,38144396006.100830

1623452575,37331.305866,38144396006.100830

1623452636,37321.823375,38144396006.100830

1623452697,37283.040086,38144396006.100830

1623452758,37283.864571,38144396006.100830

1623452819,37253.319586,38144396006.100830

1623452880,37283.704228,38144396006.100830

1623452941,37237.095248,38144396006.100830

1623453002,37240.800480,38144396006.100830

1623453063,37240.682956,38144396006.100830

1623453124,37212.327414,38144396006.100830

1623453185,37235.410803,38144396006.100830

1623453246,37271.254324,38144396006.100830

1623453307,37254.289283,38144396006.100830

1623453368,37267.930653,38144396006.100830

1623453429,37246.928941,38144396006.100830

1623453490,37214.230630,38144396006.100830

1623453551,37171.737585,38144396006.100830

1623453611,37147.332367,38144396006.100830

1623453672,37109.233220,38144396006.100830

1623453733,37030.812422,38144396006.100830

1623453794,37033.070412,38144396006.100830

1623453855,37102.588858,38144396006.100830

1623453916,37133.393647,38144396006.100830

1623453977,37166.523215,38144396006.100830

1623454038,37089.599517,38144396006.100830

1623454099,37077.392454,38144396006.100830

1623454160,37047.333717,38323904882.148048

1623454221,37056.620246,38323904882.148048

1623454282,37036.407514,38323904882.148048

1623454343,36997.002062,38323904882.148048

1623454404,36983.373773,38323904882.148048

1623454465,36995.705936,38323904882.148048

1623454526,37049.497687,38323904882.148048

1623454587,37034.868232,38323904882.148048

1623454648,36997.418067,38323904882.148048

1623454709,37040.887812,38323904882.148048

1623454770,37034.104670,38323904882.148048

1623454831,37060.651536,38323904882.148048

1623454892,37089.283171,38323904882.148048

1623454953,37052.115680,38323904882.148048

1623455014,37122.838989,38323904882.148048

1623455075,37142.087952,38323904882.148048

1623455136,37172.619618,38323904882.148048

